order_date,city,restaurant_category,cuisine,order_value,discount_percent,delivery_time_min,rating,profit_per_order
2023-06-22,Karachi,Fast Food,Burgers,270.0,15.9,45.7,4.8,-56.0
2023-06-23,Lahore,Cafe,Coffee & Snacks,758.0,12.1,31.4,4.3,107.0
2023-06-23,Karachi,Cafe,Breakfast,367.0,4.7,34.2,4.4,90.0
2023-06-23,Islamabad,Dessert,Ice Cream,465.0,1.0,40.4,4.6,75.0
2023-06-23,Lahore,Fine Dining,Continental,1357.0,5.5,22.4,4.4,234.0
2023-06-23,Islamabad,Dessert,Cakes,1444.0,18.4,33.7,4.2,194.0
2023-06-23,Islamabad,Fine Dining,Fusion,1195.0,7.5,31.8,4.4,155.0
2023-06-23,Karachi,Fast Food,Sandwiches,536.0,3.8,19.1,5.0,52.0
2023-06-23,Lahore,Dessert,Ice Cream,150.0,3.2,15.6,5.0,19.0
2023-06-24,Lahore,Fast Food,Sandwiches,645.0,7.5,43.8,4.3,36.0
2023-06-24,Islamabad,Cloud Kitchen,Italian,2761.0,4.1,30.5,4.8,570.0
2023-06-24,Lahore,Cloud Kitchen,Indian,1606.0,10.8,39.1,4.1,223.0
2023-06-24,Faisalabad,Fast Food,Sandwiches,1064.0,35.4,24.4,4.7,7.0
2023-06-24,Lahore,Cafe,Bakery,939.0,3.2,35.6,4.4,236.0
2023-06-24,Karachi,Cafe,Bakery,403.0,11.4,42.2,4.5,-30.0
2023-06-24,Lahore,Cafe,Coffee & Snacks,814.0,3.7,23.8,4.9,102.0
2023-06-24,Faisalabad,Cloud Kitchen,Biryani,11293.495061282192,5.8,15.1,4.6,-4149.889019821
2023-06-25,Lahore,Cloud Kitchen,Indian,1572.0,20.8,14.4,4.9,179.0
2023-06-25,Multan,Cloud Kitchen,Italian,1087.0,7.2,37.6,4.5,109.0
2023-06-25,Karachi,Cloud Kitchen,Biryani,1198.0,7.0,36.4,3.7,202.0
2023-06-25,Multan,Dessert,Ice Cream,303.0,25.8,32.8,4.7,-16.0
2023-06-25,Karachi,Cafe,Coffee & Snacks,343.0,5.7,44.9,3.8,56.0
2023-06-25,Faisalabad,Fast Food,Burgers,619.0,18.7,34.0,4.7,31.0
2023-06-25,Multan,Fast Food,Pizza,633.0,14.2,22.0,5.0,26.0
2023-06-25,Faisalabad,Fast Food,Burgers,1320.0,4.0,37.0,4.1,222.0
2023-06-25,Islamabad,Fast Food,Burgers,877.0,12.0,37.3,4.0,91.0
2023-06-25,Islamabad,Fast Food,Sandwiches,423.0,1.9,31.5,5.0,36.0
2023-06-25,Lahore,Dessert,Sweets,383.0,8.2,43.7,4.6,46.0
2023-06-25,Islamabad,Fast Food,Burgers,449.0,11.4,52.8,4.2,13.0
2023-06-25,Faisalabad,Fast Food,Sandwiches,674.0,13.5,38.4,4.2,39.0
2023-06-25,Lahore,Cafe,Coffee & Snacks,261.0,17.1,23.0,5.0,-16.0
2023-06-26,Lahore,Fast Food,Burgers,726.0,39.8,29.6,4.6,-81.0
2023-06-26,Lahore,Cafe,Sandwiches,503.0,11.0,36.1,4.7,21.0
2023-06-26,Islamabad,Dessert,Ice Cream,1072.0,24.9,38.7,4.9,167.0
2023-06-26,Faisalabad,Dessert,Ice Cream,378.0,9.9,30.0,4.7,27.0
2023-06-26,Karachi,Cloud Kitchen,Italian,1193.0,25.1,36.8,4.6,-57.0
2023-06-27,Faisalabad,Fast Food,Burgers,634.0,8.5,34.3,4.8,64.0
2023-06-27,Islamabad,Fast Food,Fried Chicken,537.0,4.9,30.0,4.4,36.0
2023-06-27,Karachi,Dessert,Ice Cream,606.0,16.2,23.8,4.8,90.0
2023-06-27,Islamabad,Dessert,Sweets,439.0,13.9,37.7,4.7,-4.0
2023-06-27,Islamabad,Fast Food,Burgers,268.0,45.0,35.5,4.0,-99.0
2023-06-27,Islamabad,Fast Food,Fried Chicken,381.0,19.2,46.5,4.4,-56.0
2023-06-27,Lahore,Cafe,Breakfast,580.0,8.2,28.4,5.0,16.0
2023-06-27,Faisalabad,Fast Food,Sandwiches,531.0,9.6,41.4,4.1,-52.0
2023-06-27,Islamabad,Cloud Kitchen,Biryani,2244.0,14.9,58.8,4.3,262.0
2023-06-28,Lahore,Fine Dining,Steakhouse,3609.0,7.8,40.5,4.2,539.0
2023-06-28,Multan,Fast Food,Burgers,338.0,4.6,23.9,4.8,36.0
2023-06-28,Multan,Cloud Kitchen,Biryani,624.0,17.0,26.2,4.8,27.0
2023-06-28,Lahore,Fast Food,Burgers,629.0,8.0,23.6,4.7,89.0
2023-06-28,Karachi,Dessert,Sweets,339.0,5.1,107.8,4.7,16.0
2023-06-28,Islamabad,Cafe,Breakfast,535.0,29.0,37.4,4.4,19.0
2023-06-29,Karachi,Dessert,Bakery,1032.0,4.5,106.0,3.7,188.0
2023-06-29,Karachi,Fast Food,Fried Chicken,259.0,8.7,23.1,5.0,0.0
2023-06-29,Karachi,Cloud Kitchen,Italian,852.0,2.2,35.8,4.0,122.0
2023-06-29,Multan,Cafe,Breakfast,760.0,16.7,26.9,4.4,14.0
2023-06-29,Lahore,Cloud Kitchen,Italian,712.0,6.1,25.9,4.8,124.0
2023-06-29,Faisalabad,Cloud Kitchen,Biryani,733.0,17.8,37.2,4.7,46.0
2023-06-29,Karachi,Cloud Kitchen,Chinese,1052.0,7.1,36.7,4.0,183.0
2023-06-29,Lahore,Dessert,Ice Cream,399.0,12.0,40.0,4.3,46.0
2023-06-29,Islamabad,Cloud Kitchen,Indian,1068.0,3.2,30.4,4.2,181.0
2023-06-30,Karachi,Fine Dining,Continental,7917.0,5.2,37.9,4.5,1405.0
2023-06-30,Lahore,Cafe,Sandwiches,338.0,7.5,18.5,4.5,38.0
2023-06-30,Lahore,Cloud Kitchen,Chinese,2266.0,25.7,22.4,4.0,126.0
2023-06-30,Karachi,Fast Food,Burgers,670.0,33.6,27.3,4.6,-114.0
2023-06-30,Karachi,Fast Food,Burgers,1108.0,28.9,25.8,5.0,92.0
2023-06-30,Faisalabad,Fast Food,Burgers,1269.0,2.4,39.1,4.1,277.0
2023-06-30,Faisalabad,Cafe,Bakery,1104.0,20.3,21.5,5.0,175.0
2023-06-30,Lahore,Fast Food,Fried Chicken,502.0,5.3,30.5,5.0,55.0
2023-06-30,Lahore,Fast Food,Pizza,1040.0,5.8,30.3,4.6,200.0
2023-06-30,Karachi,Fast Food,Fried Chicken,534.0,18.7,91.8,3.0,-67.0
2023-07-01,Lahore,Cloud Kitchen,Chinese,1719.0,7.1,27.2,4.8,290.0
2023-07-01,Lahore,Fast Food,Fried Chicken,690.0,15.4,30.0,4.3,57.0
2023-07-01,Lahore,Fast Food,Burgers,334.0,5.7,39.8,4.3,-0.0
2023-07-01,Karachi,Cloud Kitchen,Chinese,1323.0,13.0,31.5,4.3,143.0
2023-07-02,Lahore,Dessert,Sweets,403.0,11.8,50.2,4.8,46.0
2023-07-02,Islamabad,Cloud Kitchen,Biryani,1753.0,16.1,39.8,4.8,145.0
2023-07-02,Lahore,Cafe,Breakfast,1320.0,4.0,38.3,4.6,332.0
2023-07-02,Islamabad,Fast Food,Sandwiches,1190.0,9.4,32.8,5.0,117.0
2023-07-02,Lahore,Cloud Kitchen,Biryani,892.0,13.9,33.7,4.4,76.0
2023-07-02,Karachi,Fast Food,Sandwiches,326.0,12.4,50.2,5.0,1.0
2023-07-02,Lahore,Fine Dining,Continental,2319.0,11.2,35.7,4.5,313.0
2023-07-02,Lahore,Fast Food,Fried Chicken,603.0,9.9,14.0,4.9,104.0
2023-07-02,Karachi,Cafe,Breakfast,454.0,11.2,27.0,4.6,108.0
2023-07-02,Multan,Cafe,Sandwiches,403.0,22.1,22.9,4.5,-17.0
2023-07-03,Karachi,Cafe,Coffee & Snacks,418.0,17.4,40.9,4.5,-4.0
2023-07-03,Lahore,Cafe,Breakfast,341.0,14.8,36.1,4.2,-32.0
2023-07-03,Karachi,Dessert,Bakery,371.0,25.6,25.9,4.4,-27.0
2023-07-03,Karachi,Fine Dining,Seafood,4408.0,8.6,34.0,4.7,689.0
2023-07-03,Multan,Fine Dining,Steakhouse,6217.0,20.7,34.1,4.7,472.0
2023-07-03,Multan,Cloud Kitchen,Chinese,881.0,3.4,34.4,5.0,122.0
2023-07-03,Islamabad,Fast Food,Sandwiches,428.0,14.4,33.0,5.0,10.0
2023-07-04,Karachi,Fast Food,Pizza,781.0,13.8,43.4,4.9,35.0
2023-07-04,Lahore,Cafe,Sandwiches,654.0,1.1,33.3,4.7,94.0
2023-07-04,Karachi,Cafe,Sandwiches,871.0,14.0,28.9,4.7,170.0
2023-07-04,Islamabad,Fast Food,Burgers,758.0,9.7,27.7,4.1,87.0
2023-07-04,Faisalabad,Fast Food,Sandwiches,738.0,15.2,42.8,4.6,165.0
2023-07-04,Faisalabad,Cafe,Breakfast,407.0,6.5,29.0,4.6,69.0
2023-07-05,Faisalabad,Fast Food,Burgers,841.0,8.6,43.4,3.6,100.0
2023-07-05,Faisalabad,Cafe,Breakfast,841.0,24.9,36.3,3.9,64.0
2023-07-05,Karachi,Cloud Kitchen,Italian,857.0,8.9,38.8,4.7,152.0
2023-07-05,Lahore,Fast Food,Fried Chicken,598.0,5.9,33.9,4.6,44.0
2023-07-05,Faisalabad,Fast Food,Pizza,480.0,16.2,25.6,4.7,18.0
2023-07-05,Lahore,Cafe,Breakfast,1327.0,23.0,23.4,4.6,118.0
2023-07-05,Multan,Cafe,Bakery,209.0,21.7,39.2,4.3,-6.0
2023-07-05,Multan,Cloud Kitchen,Biryani,756.0,6.6,41.1,4.0,162.0
2023-07-05,Lahore,Fine Dining,Steakhouse,2128.0,6.2,26.2,4.0,359.0
2023-07-05,Lahore,Dessert,Bakery,876.0,14.1,37.7,4.7,203.0
2023-07-06,Karachi,Fast Food,Sandwiches,429.0,28.8,14.1,4.8,27.0
2023-07-06,Lahore,Dessert,Cakes,259.0,24.1,38.8,4.7,31.0
2023-07-06,Karachi,Cloud Kitchen,Indian,932.0,7.5,29.2,5.0,122.0
2023-07-06,Lahore,Dessert,Cakes,233.0,11.2,38.7,4.1,-57.0
2023-07-06,Multan,Cafe,Bakery,552.0,2.7,24.3,4.9,108.0
2023-07-07,Islamabad,Dessert,Ice Cream,835.0,5.5,20.5,4.6,157.0
2023-07-07,Lahore,Cloud Kitchen,Biryani,1451.0,6.7,28.8,3.6,298.0
2023-07-07,Lahore,Fine Dining,Steakhouse,2728.0,5.3,35.3,5.0,384.0
2023-07-07,Karachi,Fast Food,Burgers,492.0,9.4,29.2,4.7,32.0
2023-07-07,Karachi,Cloud Kitchen,Indian,1413.0,11.0,36.4,4.4,195.0
2023-07-07,Multan,Cafe,Breakfast,1037.0,6.2,40.2,4.9,203.0
2023-07-07,Multan,Cafe,Bakery,1060.0,25.1,39.7,4.4,75.0
2023-07-07,Lahore,Fast Food,Sandwiches,421.0,4.4,37.5,4.7,32.0
2023-07-07,Faisalabad,Cloud Kitchen,Italian,880.0,4.1,17.9,4.0,172.0
2023-07-07,Islamabad,Cafe,Coffee & Snacks,442.0,9.8,53.0,4.5,90.0
2023-07-07,Karachi,Fast Food,Pizza,907.0,13.0,34.9,4.2,101.0
2023-07-07,Lahore,Cloud Kitchen,Indian,1077.0,12.2,28.6,5.0,169.0
2023-07-07,Faisalabad,Fine Dining,Continental,9086.0,9.0,27.7,5.0,1423.0
2023-07-07,Karachi,Dessert,Ice Cream,413.0,12.3,38.4,4.7,40.0
2023-07-08,Faisalabad,Fast Food,Fried Chicken,919.0,21.8,34.2,5.0,30.0
2023-07-08,Karachi,Fast Food,Sandwiches,449.0,15.9,14.3,5.0,50.0
2023-07-08,Lahore,Fast Food,Burgers,613.0,10.9,33.7,3.6,100.0
2023-07-08,Multan,Cloud Kitchen,Biryani,1010.0,10.5,34.7,4.8,137.0
2023-07-08,Islamabad,Dessert,Cakes,423.0,11.5,25.2,5.0,129.0
2023-07-08,Islamabad,Fast Food,Pizza,555.0,4.8,89.6,3.6,-33.0
2023-07-09,Karachi,Cloud Kitchen,Chinese,1166.0,5.8,33.5,4.2,186.0
2023-07-09,Karachi,Fast Food,Sandwiches,785.0,20.1,46.7,3.7,67.0
2023-07-09,Faisalabad,Cafe,Breakfast,961.0,5.4,26.0,4.1,229.0
2023-07-09,Karachi,Cafe,Breakfast,487.0,14.7,33.0,4.5,84.0
2023-07-09,Islamabad,Fast Food,Fried Chicken,654.0,20.2,38.2,3.9,25.0
2023-07-09,Faisalabad,Cafe,Breakfast,258.0,5.6,34.0,4.2,-4.0
2023-07-09,Islamabad,Cloud Kitchen,Italian,2104.0,25.0,21.6,5.0,177.0
2023-07-10,Faisalabad,Cafe,Coffee & Snacks,632.0,8.4,24.8,5.0,117.0
2023-07-10,Karachi,Cloud Kitchen,Chinese,1328.0,12.2,21.7,4.6,227.0
2023-07-10,Karachi,Dessert,Cakes,1001.0,5.3,43.3,4.2,250.0
2023-07-10,Lahore,Fast Food,Burgers,909.0,43.7,40.1,3.9,-68.0
2023-07-10,Islamabad,Fast Food,Pizza,512.0,1.3,80.8,5.0,29.0
2023-07-10,Lahore,Dessert,Ice Cream,552.0,26.6,33.8,4.7,8.0
2023-07-10,Islamabad,Cloud Kitchen,Italian,708.0,7.7,43.1,4.0,112.0
2023-07-10,Islamabad,Cafe,Sandwiches,1171.0,11.6,26.2,5.0,204.0
2023-07-11,Islamabad,Cafe,Bakery,650.0,1.7,34.8,4.4,115.0
2023-07-11,Islamabad,Cloud Kitchen,Biryani,531.0,9.3,19.7,5.0,2.0
2023-07-11,Islamabad,Dessert,Sweets,780.0,2.1,35.3,4.3,152.0
2023-07-11,Multan,Cafe,Sandwiches,284.0,11.3,27.2,4.8,19.0
2023-07-11,Karachi,Dessert,Cakes,1297.0,1.9,29.6,4.3,351.0
2023-07-11,Lahore,Dessert,Cakes,290.0,27.5,39.7,4.5,-35.0
2023-07-12,Lahore,Fine Dining,Seafood,1449.0,2.6,83.0,4.7,224.0
2023-07-12,Karachi,Fast Food,Fried Chicken,799.0,1.4,36.1,4.0,157.0
2023-07-13,Faisalabad,Cafe,Breakfast,631.0,8.8,25.6,4.2,2.0
2023-07-13,Lahore,Fast Food,Pizza,1132.0,14.7,32.5,4.5,147.0
2023-07-13,Karachi,Fine Dining,Seafood,3497.0,3.8,34.0,4.3,605.0
2023-07-14,Karachi,Cloud Kitchen,Chinese,1330.0,9.2,26.9,4.5,142.0
2023-07-14,Karachi,Dessert,Ice Cream,637.0,20.2,39.1,4.9,88.0
2023-07-14,Lahore,Cloud Kitchen,Biryani,1237.0,14.4,37.7,4.4,130.0
2023-07-14,Lahore,Cloud Kitchen,Chinese,1734.0,21.0,40.6,4.3,126.0
2023-07-15,Faisalabad,Dessert,Sweets,194.0,27.5,26.2,5.0,-4.0
2023-07-15,Lahore,Dessert,Cakes,762.0,9.0,33.4,4.7,97.0
2023-07-15,Faisalabad,Cloud Kitchen,Chinese,740.0,8.0,31.1,4.1,36.0
2023-07-16,Islamabad,Dessert,Sweets,301.0,25.2,28.9,4.4,-8.0
2023-07-16,Karachi,Cloud Kitchen,Biryani,1488.0,13.6,33.7,4.1,156.0
2023-07-16,Karachi,Fast Food,Pizza,793.0,5.4,28.1,4.4,140.0
2023-07-16,Multan,Cafe,Breakfast,373.0,35.1,18.2,5.0,-31.0
2023-07-16,Islamabad,Fast Food,Burgers,341.0,13.8,13.9,5.0,-34.0
2023-07-16,Karachi,Cafe,Bakery,320.0,29.9,42.2,4.8,-83.0
2023-07-16,Lahore,Fast Food,Fried Chicken,537.0,5.5,75.0,5.0,60.0
2023-07-16,Faisalabad,Cafe,Coffee & Snacks,294.0,15.8,31.2,4.5,-22.0
2023-07-16,Multan,Fine Dining,Continental,3485.0,3.9,37.4,5.0,623.0
2023-07-16,Karachi,Dessert,Sweets,513.0,12.7,37.5,5.0,16.0
2023-07-17,Faisalabad,Fast Food,Sandwiches,450.0,15.1,29.4,4.6,-49.0
2023-07-17,Lahore,Fast Food,Fried Chicken,695.0,21.0,36.0,4.6,23.0
2023-07-17,Islamabad,Fast Food,Burgers,759.0,6.9,39.9,4.2,93.0
2023-07-17,Karachi,Fast Food,Burgers,844.0,36.2,36.0,4.4,-83.0
2023-07-17,Karachi,Fast Food,Fried Chicken,587.0,6.1,77.4,3.3,34.0
2023-07-17,Karachi,Cloud Kitchen,Italian,1483.0,15.6,31.0,4.4,110.0
2023-07-17,Faisalabad,Cafe,Sandwiches,431.0,10.8,32.2,4.9,65.0
2023-07-17,Karachi,Fine Dining,Fusion,1840.0,15.8,72.6,5.0,139.0
2023-07-17,Islamabad,Fast Food,Sandwiches,490.0,18.6,31.4,3.8,62.0
2023-07-17,Islamabad,Fast Food,Pizza,844.0,31.1,31.5,4.4,-25.0
2023-07-17,Lahore,Fast Food,Burgers,1307.0,10.9,27.2,4.5,155.0
2023-07-18,Lahore,Fast Food,Pizza,827.0,3.2,23.6,4.1,188.0
2023-07-18,Islamabad,Cloud Kitchen,Indian,9486.70369163988,1.0,19.2,5.0,-4203.655634299906
2023-07-18,Lahore,Fast Food,Burgers,714.0,12.9,19.8,4.7,56.0
2023-07-18,Islamabad,Cloud Kitchen,Indian,1158.0,5.1,44.2,3.7,209.0
2023-07-18,Islamabad,Fast Food,Fried Chicken,680.0,5.2,28.1,4.3,136.0
2023-07-18,Lahore,Fast Food,Sandwiches,429.0,20.7,45.8,4.5,-41.0
2023-07-19,Islamabad,Fast Food,Fried Chicken,302.0,2.0,41.6,4.7,48.0
2023-07-19,Lahore,Cafe,Sandwiches,865.0,21.3,35.8,4.5,43.0
2023-07-19,Islamabad,Cloud Kitchen,Indian,402.0,12.2,33.7,4.1,83.0
2023-07-19,Islamabad,Cloud Kitchen,Italian,901.0,15.8,20.2,4.8,81.0
2023-07-19,Karachi,Cloud Kitchen,Italian,925.0,7.4,14.2,4.4,141.0
2023-07-19,Lahore,Dessert,Bakery,486.0,29.1,29.1,4.1,3.0
2023-07-19,Islamabad,Cafe,Bakery,263.0,5.5,48.9,4.4,-97.0
2023-07-19,Faisalabad,Cafe,Breakfast,343.0,2.7,40.2,3.9,24.0
2023-07-20,Islamabad,Dessert,Sweets,278.0,15.5,36.9,4.8,-100.0
2023-07-20,Karachi,Fast Food,Burgers,632.0,11.6,20.9,4.4,56.0
2023-07-20,Multan,Cloud Kitchen,Biryani,2597.0,8.7,23.9,5.0,481.0
2023-07-20,Lahore,Cafe,Bakery,372.0,1.5,26.6,4.7,14.0
2023-07-20,Faisalabad,Cloud Kitchen,Biryani,596.0,30.9,39.8,4.2,-54.0
2023-07-20,Lahore,Cloud Kitchen,Indian,636.0,17.2,38.0,4.2,16.0
2023-07-20,Karachi,Cafe,Sandwiches,699.0,6.6,28.4,4.6,54.0
2023-07-20,Lahore,Cloud Kitchen,Chinese,1154.0,0.4,31.8,5.0,253.0
2023-07-20,Lahore,Fine Dining,Steakhouse,2916.0,20.0,37.7,4.7,212.0
2023-07-21,Karachi,Fast Food,Sandwiches,665.0,6.3,32.4,4.5,123.0
2023-07-21,Lahore,Fine Dining,Continental,2156.0,11.7,15.7,4.9,188.0
2023-07-21,Faisalabad,Dessert,Bakery,414.0,4.8,28.1,4.6,49.0
2023-07-21,Multan,Fast Food,Pizza,401.0,4.2,30.6,3.7,17.0
2023-07-21,Faisalabad,Dessert,Ice Cream,593.0,11.8,43.2,4.5,102.0
2023-07-21,Lahore,Cloud Kitchen,Indian,1566.0,1.7,29.2,5.0,360.0
2023-07-22,Lahore,Fine Dining,Seafood,2378.0,12.1,43.9,4.9,179.0
2023-07-22,Lahore,Cloud Kitchen,Italian,1276.0,10.1,31.8,4.4,211.0
2023-07-22,Islamabad,Fast Food,Fried Chicken,401.0,6.6,91.3,4.5,-8.0
2023-07-22,Lahore,Cloud Kitchen,Indian,1360.0,13.9,20.7,4.5,173.0
2023-07-22,Lahore,Fast Food,Sandwiches,748.0,31.6,35.4,4.9,19.0
2023-07-22,Lahore,Fine Dining,Seafood,2756.0,7.1,32.2,4.4,388.0
2023-07-22,Karachi,Fast Food,Sandwiches,396.0,16.4,31.9,4.5,18.0
2023-07-22,Karachi,Cafe,Coffee & Snacks,533.0,9.4,31.0,4.6,56.0
2023-07-22,Lahore,Fast Food,Pizza,549.0,21.9,47.2,4.7,47.0
2023-07-22,Karachi,Fast Food,Fried Chicken,900.0,5.9,26.5,4.2,130.0
2023-07-22,Multan,Fast Food,Pizza,1260.0,18.2,31.8,5.0,147.0
2023-07-23,Lahore,Fast Food,Fried Chicken,580.0,9.3,36.0,4.1,27.0
2023-07-23,Islamabad,Fast Food,Pizza,722.0,8.3,29.2,4.9,108.0
2023-07-23,Islamabad,Dessert,Cakes,527.0,11.1,35.0,5.0,86.0
2023-07-23,Karachi,Cloud Kitchen,Biryani,754.0,13.7,31.0,3.9,25.0
2023-07-23,Karachi,Fast Food,Burgers,571.0,0.8,39.1,4.5,71.0
2023-07-23,Lahore,Fast Food,Burgers,622.0,14.9,39.8,5.0,86.0
2023-07-23,Lahore,Fast Food,Sandwiches,300.0,23.9,20.1,4.4,-18.0
2023-07-23,Lahore,Fast Food,Burgers,817.0,19.9,41.8,4.5,100.0
2023-07-23,Islamabad,Fast Food,Pizza,741.0,11.4,22.3,5.0,92.0
2023-07-24,Karachi,Cafe,Sandwiches,1304.0,16.7,21.6,4.3,207.0
2023-07-24,Karachi,Dessert,Ice Cream,330.0,14.6,26.4,4.8,29.0
2023-07-24,Karachi,Cafe,Sandwiches,557.0,13.2,25.2,4.8,130.0
2023-07-24,Islamabad,Dessert,Ice Cream,428.0,15.8,23.0,4.6,57.0
2023-07-24,Karachi,Cloud Kitchen,Chinese,818.0,17.0,27.9,4.7,60.0
2023-07-24,Karachi,Cafe,Coffee & Snacks,373.0,24.8,32.6,3.9,-42.0
2023-07-24,Karachi,Fast Food,Pizza,1181.0,10.2,29.6,4.1,209.0
2023-07-25,Multan,Cloud Kitchen,Chinese,1813.0,7.2,50.9,4.4,336.0
2023-07-25,Lahore,Dessert,Cakes,485.0,11.9,37.0,4.1,105.0
2023-07-25,Islamabad,Dessert,Ice Cream,629.0,4.6,34.4,5.0,99.0
2023-07-26,Multan,Fast Food,Burgers,426.0,5.5,85.9,5.0,-34.0
2023-07-26,Lahore,Dessert,Ice Cream,445.0,11.6,22.9,4.6,33.0
2023-07-26,Lahore,Cafe,Bakery,353.0,4.0,34.6,4.9,6.0
2023-07-26,Islamabad,Cloud Kitchen,Italian,1648.0,45.0,29.4,4.1,-146.0
2023-07-26,Karachi,Fast Food,Fried Chicken,685.0,4.4,15.6,4.8,145.0
2023-07-26,Karachi,Fast Food,Burgers,702.0,34.6,22.0,5.0,-35.0
2023-07-26,Islamabad,Cafe,Sandwiches,417.0,22.9,30.5,4.6,-31.0
2023-07-26,Karachi,Cloud Kitchen,Chinese,1189.0,4.8,33.3,4.5,207.0
2023-07-27,Karachi,Dessert,Sweets,409.0,0.9,33.6,4.3,30.0
2023-07-27,Lahore,Dessert,Sweets,268.0,4.1,28.7,4.5,3.0
2023-07-27,Karachi,Fast Food,Pizza,986.0,30.2,25.2,4.6,15.0
2023-07-27,Karachi,Cloud Kitchen,Italian,1330.0,22.2,27.8,4.7,91.0
2023-07-27,Lahore,Dessert,Ice Cream,634.0,1.2,43.7,4.3,142.0
2023-07-27,Faisalabad,Fine Dining,Steakhouse,3333.0,12.7,18.9,5.0,372.0
2023-07-27,Faisalabad,Cloud Kitchen,Biryani,1008.0,4.4,104.5,4.3,141.0
2023-07-28,Lahore,Cafe,Breakfast,755.0,2.8,27.4,4.8,227.0
2023-07-28,Islamabad,Dessert,Bakery,383.0,19.2,17.6,4.9,-0.0
2023-07-28,Karachi,Cloud Kitchen,Italian,693.0,18.5,35.7,4.6,35.0
2023-07-28,Lahore,Cafe,Bakery,488.0,27.5,42.6,4.3,-48.0
2023-07-29,Lahore,Fast Food,Sandwiches,501.0,7.0,19.4,4.6,74.0
2023-07-29,Karachi,Fast Food,Pizza,632.0,3.8,42.7,3.9,45.0
2023-07-29,Lahore,Fast Food,Sandwiches,900.0,29.8,32.6,4.5,0.0
2023-07-29,Islamabad,Cloud Kitchen,Italian,435.0,13.6,32.5,4.8,-29.0
2023-07-29,Islamabad,Fine Dining,Continental,1590.0,3.2,29.5,5.0,229.0
2023-07-29,Multan,Dessert,Bakery,1418.0,19.3,34.0,5.0,281.0
2023-07-29,Lahore,Dessert,Bakery,418.0,6.8,27.5,5.0,19.0
2023-07-30,Islamabad,Fine Dining,Steakhouse,2313.0,1.7,33.5,3.8,457.0
2023-07-30,Lahore,Cafe,Sandwiches,1009.0,13.2,31.1,4.3,178.0
2023-07-30,Lahore,Cloud Kitchen,Italian,1624.0,8.5,45.4,4.9,187.0
2023-07-30,Karachi,Fine Dining,Fusion,3197.0,9.5,22.2,4.9,412.0
2023-07-30,Karachi,Dessert,Bakery,1145.0,20.1,47.5,4.0,121.0
2023-07-30,Karachi,Fast Food,Fried Chicken,601.0,8.1,34.4,4.1,9.0
2023-07-30,Lahore,Dessert,Bakery,724.0,7.9,39.4,4.7,112.0
2023-07-30,Lahore,Fast Food,Pizza,560.0,8.1,13.8,5.0,116.0
2023-07-31,Karachi,Fast Food,Pizza,834.0,15.1,25.8,4.7,47.0
2023-07-31,Lahore,Fast Food,Fried Chicken,855.0,9.7,16.7,4.8,91.0
2023-07-31,Faisalabad,Cafe,Sandwiches,452.0,6.1,35.7,4.4,36.0
2023-07-31,Islamabad,Fast Food,Sandwiches,1491.0,21.1,29.3,4.6,88.0
2023-08-01,Islamabad,Fast Food,Sandwiches,1249.0,3.1,40.4,4.4,191.0
2023-08-01,Islamabad,Fast Food,Sandwiches,274.0,4.4,33.1,4.2,61.0
2023-08-01,Karachi,Fast Food,Burgers,461.0,10.7,16.7,5.0,31.0
2023-08-01,Islamabad,Fast Food,Fried Chicken,522.0,6.0,21.1,4.8,38.0
2023-08-01,Islamabad,Fast Food,Pizza,998.0,14.4,27.0,4.3,144.0
2023-08-01,Karachi,Cafe,Sandwiches,461.0,7.8,28.5,4.8,73.0
2023-08-02,Karachi,Fast Food,Fried Chicken,472.0,9.3,83.8,3.2,-78.0
2023-08-02,Multan,Dessert,Bakery,588.0,14.2,29.3,4.3,96.0
2023-08-02,Multan,Fine Dining,Fusion,1634.0,30.9,31.2,4.7,-28.0
2023-08-02,Islamabad,Cafe,Bakery,448.0,10.3,28.0,4.3,42.0
2023-08-03,Lahore,Cloud Kitchen,Indian,2799.0,17.7,31.2,4.8,365.0
2023-08-03,Lahore,Dessert,Ice Cream,242.0,11.5,38.5,4.3,4.0
2023-08-03,Lahore,Cloud Kitchen,Indian,1757.0,14.6,46.8,4.5,237.0
2023-08-03,Karachi,Fast Food,Fried Chicken,1074.0,25.3,39.4,4.7,125.0
2023-08-03,Islamabad,Dessert,Cakes,407.0,7.3,35.7,4.8,100.0
2023-08-03,Faisalabad,Fast Food,Pizza,665.0,11.2,35.9,5.0,31.0
2023-08-03,Islamabad,Cloud Kitchen,Indian,756.0,10.6,22.4,4.5,40.0
2023-08-03,Islamabad,Fine Dining,Steakhouse,1499.0,1.3,25.0,4.7,284.0
2023-08-03,Karachi,Dessert,Cakes,937.0,15.8,107.4,4.4,127.0
2023-08-03,Islamabad,Fine Dining,Continental,2772.0,4.3,23.7,4.3,473.0
2023-08-03,Multan,Cloud Kitchen,Biryani,15613.141997691931,7.6,27.0,4.8,-4162.819249550653
2023-08-03,Faisalabad,Fast Food,Pizza,894.0,9.2,30.5,5.0,175.0
2023-08-04,Karachi,Cloud Kitchen,Chinese,831.0,5.5,35.0,4.4,91.0
2023-08-04,Lahore,Cloud Kitchen,Indian,1355.0,20.4,37.6,4.0,137.0
2023-08-04,Islamabad,Cafe,Coffee & Snacks,811.0,13.9,36.5,4.6,99.0
